Time_Min,House_ID,Profile,Power_Usage_kW
1093,House_79,Night_Owl,0.21
1094,House_79,Night_Owl,0.257
1095,House_79,Night_Owl,0.271
1096,House_79,Night_Owl,0.268
1097,House_79,Night_Owl,0.288
1098,House_79,Night_Owl,0.215
1099,House_79,Night_Owl,0.109
1100,House_79,Night_Owl,0.229
1101,House_79,Night_Owl,0.14
1102,House_79,Night_Owl,0.202
1103,House_79,Night_Owl,0.229
1104,House_79,Night_Owl,0.294
1105,House_79,Night_Owl,0.108
1106,House_79,Night_Owl,0.29
1107,House_79,Night_Owl,0.299
1108,House_79,Night_Owl,0.187
1109,House_79,Night_Owl,0.123
1110,House_79,Night_Owl,0.289
1111,House_79,Night_Owl,0.269
1112,House_79,Night_Owl,0.214
1113,House_79,Night_Owl,0.271
1114,House_79,Night_Owl,0.187
1115,House_79,Night_Owl,0.102
1116,House_79,Night_Owl,0.109
1117,House_79,Night_Owl,0.106
1118,House_79,Night_Owl,0.165
1119,House_79,Night_Owl,0.131
1120,House_79,Night_Owl,0.194
1121,House_79,Night_Owl,0.234
1122,House_79,Night_Owl,0.177
1123,House_79,Night_Owl,0.221
1124,House_79,Night_Owl,0.178
1125,House_79,Night_Owl,0.261
1126,House_79,Night_Owl,0.19
1127,House_79,Night_Owl,0.127
1128,House_79,Night_Owl,0.273
1129,House_79,Night_Owl,0.168
1130,House_79,Night_Owl,0.202
1131,House_79,Night_Owl,0.267
1132,House_79,Night_Owl,0.11
1133,House_79,Night_Owl,0.274
1134,House_79,Night_Owl,0.174
1135,House_79,Night_Owl,0.263
1136,House_79,Night_Owl,0.209
1137,House_79,Night_Owl,0.11
1138,House_79,Night_Owl,0.159
1139,House_79,Night_Owl,0.181
1140,House_79,Night_Owl,0.199
1141,House_79,Night_Owl,0.205
1142,House_79,Night_Owl,0.28
1143,House_79,Night_Owl,0.211
1144,House_79,Night_Owl,0.225
1145,House_79,Night_Owl,0.223
1146,House_79,Night_Owl,0.189
1147,House_79,Night_Owl,0.236
1148,House_79,Night_Owl,0.269
1149,House_79,Night_Owl,0.245
1150,House_79,Night_Owl,1.33
1151,House_79,Night_Owl,0.129
1152,House_79,Night_Owl,0.175
1153,House_79,Night_Owl,0.263
1154,House_79,Night_Owl,1.4
1155,House_79,Night_Owl,0.218
1156,House_79,Night_Owl,0.162
1157,House_79,Night_Owl,0.115
1158,House_79,Night_Owl,0.265
1159,House_79,Night_Owl,0.139
1160,House_79,Night_Owl,0.264
1161,House_79,Night_Owl,0.212
1162,House_79,Night_Owl,0.129
1163,House_79,Night_Owl,1.457
1164,House_79,Night_Owl,0.193
1165,House_79,Night_Owl,0.217
1166,House_79,Night_Owl,0.266
1167,House_79,Night_Owl,0.207
1168,House_79,Night_Owl,0.218
1169,House_79,Night_Owl,0.224
1170,House_79,Night_Owl,0.169
1171,House_79,Night_Owl,0.167
1172,House_79,Night_Owl,0.231
1173,House_79,Night_Owl,0.139
1174,House_79,Night_Owl,0.204
1175,House_79,Night_Owl,0.119
1176,House_79,Night_Owl,0.275
1177,House_79,Night_Owl,0.116
1178,House_79,Night_Owl,0.194
1179,House_79,Night_Owl,0.131
1180,House_79,Night_Owl,0.254
1181,House_79,Night_Owl,0.283
1182,House_79,Night_Owl,0.257
1183,House_79,Night_Owl,0.199
1184,House_79,Night_Owl,0.248
1185,House_79,Night_Owl,0.114
1186,House_79,Night_Owl,0.246
1187,House_79,Night_Owl,0.22
1188,House_79,Night_Owl,0.114
1189,House_79,Night_Owl,0.227
1190,House_79,Night_Owl,0.186
1191,House_79,Night_Owl,0.168
1192,House_79,Night_Owl,0.295
1193,House_79,Night_Owl,0.188
1194,House_79,Night_Owl,0.251
1195,House_79,Night_Owl,0.187
1196,House_79,Night_Owl,0.211
1197,House_79,Night_Owl,0.152
1198,House_79,Night_Owl,0.186
1199,House_79,Night_Owl,0.261
1200,House_79,Night_Owl,0.13
1201,House_79,Night_Owl,0.289
1202,House_79,Night_Owl,0.201
1203,House_79,Night_Owl,0.151
1204,House_79,Night_Owl,0.272
1205,House_79,Night_Owl,0.151
1206,House_79,Night_Owl,0.195
1207,House_79,Night_Owl,0.155
1208,House_79,Night_Owl,0.181
1209,House_79,Night_Owl,0.149
1210,House_79,Night_Owl,0.129
1211,House_79,Night_Owl,0.227
1212,House_79,Night_Owl,0.164
1213,House_79,Night_Owl,1.315
1214,House_79,Night_Owl,0.234
1215,House_79,Night_Owl,0.192
1216,House_79,Night_Owl,0.281
1217,House_79,Night_Owl,0.111
1218,House_79,Night_Owl,0.114
1219,House_79,Night_Owl,0.275
1220,House_79,Night_Owl,0.2
1221,House_79,Night_Owl,0.152
1222,House_79,Night_Owl,0.294
1223,House_79,Night_Owl,0.295
1224,House_79,Night_Owl,0.138
1225,House_79,Night_Owl,0.177
1226,House_79,Night_Owl,0.143
1227,House_79,Night_Owl,0.132
1228,House_79,Night_Owl,0.164
1229,House_79,Night_Owl,0.147
1230,House_79,Night_Owl,0.297
1231,House_79,Night_Owl,0.162
1232,House_79,Night_Owl,0.149
1233,House_79,Night_Owl,0.293
1234,House_79,Night_Owl,0.258
1235,House_79,Night_Owl,0.132
1236,House_79,Night_Owl,0.237
1237,House_79,Night_Owl,0.266
1238,House_79,Night_Owl,0.215
1239,House_79,Night_Owl,0.115
1240,House_79,Night_Owl,0.269
1241,House_79,Night_Owl,0.143
1242,House_79,Night_Owl,0.232
1243,House_79,Night_Owl,0.295
1244,House_79,Night_Owl,0.115
1245,House_79,Night_Owl,0.152
1246,House_79,Night_Owl,0.237
1247,House_79,Night_Owl,0.171
1248,House_79,Night_Owl,0.158
1249,House_79,Night_Owl,0.17
1250,House_79,Night_Owl,0.12
1251,House_79,Night_Owl,0.138
1252,House_79,Night_Owl,0.145
1253,House_79,Night_Owl,0.143
1254,House_79,Night_Owl,0.115
1255,House_79,Night_Owl,0.221
1256,House_79,Night_Owl,0.169
1257,House_79,Night_Owl,0.256
1258,House_79,Night_Owl,0.218
1259,House_79,Night_Owl,0.161
1260,House_79,Night_Owl,0.161
1261,House_79,Night_Owl,0.165
1262,House_79,Night_Owl,0.11
1263,House_79,Night_Owl,0.116
1264,House_79,Night_Owl,0.107
1265,House_79,Night_Owl,0.133
1266,House_79,Night_Owl,0.183
1267,House_79,Night_Owl,0.144
1268,House_79,Night_Owl,0.202
1269,House_79,Night_Owl,0.263
1270,House_79,Night_Owl,0.261
1271,House_79,Night_Owl,0.101
1272,House_79,Night_Owl,0.274
1273,House_79,Night_Owl,0.199
1274,House_79,Night_Owl,0.112
1275,House_79,Night_Owl,0.127
1276,House_79,Night_Owl,0.275
1277,House_79,Night_Owl,0.246
1278,House_79,Night_Owl,0.154
1279,House_79,Night_Owl,0.223
1280,House_79,Night_Owl,0.106
1281,House_79,Night_Owl,0.215
1282,House_79,Night_Owl,0.202
1283,House_79,Night_Owl,0.192
1284,House_79,Night_Owl,0.182
1285,House_79,Night_Owl,0.227
1286,House_79,Night_Owl,0.251
1287,House_79,Night_Owl,0.139
1288,House_79,Night_Owl,0.176
1289,House_79,Night_Owl,0.227
1290,House_79,Night_Owl,0.184
1291,House_79,Night_Owl,0.297
1292,House_79,Night_Owl,0.236
1293,House_79,Night_Owl,0.281
1294,House_79,Night_Owl,0.27
1295,House_79,Night_Owl,0.289
1296,House_79,Night_Owl,0.293
1297,House_79,Night_Owl,0.127
1298,House_79,Night_Owl,0.162
1299,House_79,Night_Owl,0.27
1300,House_79,Night_Owl,0.3
1301,House_79,Night_Owl,0.201
1302,House_79,Night_Owl,0.285
1303,House_79,Night_Owl,0.241
1304,House_79,Night_Owl,0.186
1305,House_79,Night_Owl,0.127
1306,House_79,Night_Owl,0.19
1307,House_79,Night_Owl,0.274
1308,House_79,Night_Owl,0.237
1309,House_79,Night_Owl,0.179
1310,House_79,Night_Owl,0.163
1311,House_79,Night_Owl,0.185
1312,House_79,Night_Owl,0.176
1313,House_79,Night_Owl,0.267
1314,House_79,Night_Owl,0.208
1315,House_79,Night_Owl,0.104
1316,House_79,Night_Owl,0.114
1317,House_79,Night_Owl,0.269
1318,House_79,Night_Owl,0.173
1319,House_79,Night_Owl,0.21
1320,House_79,Night_Owl,1.975
1321,House_79,Night_Owl,1.849
1322,House_79,Night_Owl,2.681
1323,House_79,Night_Owl,2.571
1324,House_79,Night_Owl,2.101
1325,House_79,Night_Owl,2.512
1326,House_79,Night_Owl,0.172
1327,House_79,Night_Owl,0.242
1328,House_79,Night_Owl,0.146
1329,House_79,Night_Owl,1.759
1330,House_79,Night_Owl,2.623
1331,House_79,Night_Owl,2.271
1332,House_79,Night_Owl,2.545
1333,House_79,Night_Owl,1.753
1334,House_79,Night_Owl,0.122
1335,House_79,Night_Owl,3.394
1336,House_79,Night_Owl,2.579
1337,House_79,Night_Owl,2.527
1338,House_79,Night_Owl,3.948
1339,House_79,Night_Owl,2.328
1340,House_79,Night_Owl,2.245
1341,House_79,Night_Owl,2.207
1342,House_79,Night_Owl,0.182
1343,House_79,Night_Owl,2.578
1344,House_79,Night_Owl,2.459
1345,House_79,Night_Owl,2.378
1346,House_79,Night_Owl,2.094
1347,House_79,Night_Owl,0.155
1348,House_79,Night_Owl,1.683
1349,House_79,Night_Owl,0.281
1350,House_79,Night_Owl,0.147
1351,House_79,Night_Owl,0.149
1352,House_79,Night_Owl,1.98
1353,House_79,Night_Owl,1.947
1354,House_79,Night_Owl,2.295
1355,House_79,Night_Owl,0.263
1356,House_79,Night_Owl,0.3
1357,House_79,Night_Owl,2.316
1358,House_79,Night_Owl,0.244
1359,House_79,Night_Owl,0.151
1360,House_79,Night_Owl,2.463
1361,House_79,Night_Owl,1.959
1362,House_79,Night_Owl,2.348
1363,House_79,Night_Owl,0.245
1364,House_79,Night_Owl,1.912
1365,House_79,Night_Owl,0.164
1366,House_79,Night_Owl,3.338
1367,House_79,Night_Owl,2.044
1368,House_79,Night_Owl,2.586
1369,House_79,Night_Owl,2.084
1370,House_79,Night_Owl,2.511
1371,House_79,Night_Owl,0.105
1372,House_79,Night_Owl,0.226
1373,House_79,Night_Owl,2.554
1374,House_79,Night_Owl,0.169
1375,House_79,Night_Owl,2.063
1376,House_79,Night_Owl,1.924
1377,House_79,Night_Owl,1.999
1378,House_79,Night_Owl,2.138
1379,House_79,Night_Owl,1.992
1380,House_79,Night_Owl,0.168
1381,House_79,Night_Owl,2.221
1382,House_79,Night_Owl,0.234
1383,House_79,Night_Owl,2.467
1384,House_79,Night_Owl,2.459
1385,House_79,Night_Owl,1.766
1386,House_79,Night_Owl,2.565
1387,House_79,Night_Owl,2.515
1388,House_79,Night_Owl,2.176
1389,House_79,Night_Owl,2.338
1390,House_79,Night_Owl,2.124
1391,House_79,Night_Owl,0.161
1392,House_79,Night_Owl,3.301
1393,House_79,Night_Owl,2.077
1394,House_79,Night_Owl,2.073
1395,House_79,Night_Owl,0.139
1396,House_79,Night_Owl,2.733
1397,House_79,Night_Owl,2.271
1398,House_79,Night_Owl,2.361
1399,House_79,Night_Owl,2.601
1400,House_79,Night_Owl,2.183
1401,House_79,Night_Owl,0.221
1402,House_79,Night_Owl,2.401
1403,House_79,Night_Owl,2.337
1404,House_79,Night_Owl,2.253
1405,House_79,Night_Owl,1.775
1406,House_79,Night_Owl,2.007
1407,House_79,Night_Owl,2.419
1408,House_79,Night_Owl,2.187
1409,House_79,Night_Owl,1.938
1410,House_79,Night_Owl,1.832
1411,House_79,Night_Owl,2.359
1412,House_79,Night_Owl,0.227
1413,House_79,Night_Owl,2.123
1414,House_79,Night_Owl,2.424
1415,House_79,Night_Owl,0.208
1416,House_79,Night_Owl,0.171
1417,House_79,Night_Owl,0.206
1418,House_79,Night_Owl,0.27
1419,House_79,Night_Owl,1.908
1420,House_79,Night_Owl,0.219
1421,House_79,Night_Owl,0.138
1422,House_79,Night_Owl,1.911
1423,House_79,Night_Owl,2.017
1424,House_79,Night_Owl,0.144
1425,House_79,Night_Owl,2.587
1426,House_79,Night_Owl,2.267
1427,House_79,Night_Owl,2.585
1428,House_79,Night_Owl,2.777
1429,House_79,Night_Owl,1.774
1430,House_79,Night_Owl,1.834
1431,House_79,Night_Owl,2.231
1432,House_79,Night_Owl,1.859
1433,House_79,Night_Owl,2.029
1434,House_79,Night_Owl,2.148
1435,House_79,Night_Owl,2.281
1436,House_79,Night_Owl,0.153
1437,House_79,Night_Owl,2.659
1438,House_79,Night_Owl,0.209
1439,House_79,Night_Owl,1.682
0,House_80,Eco,0.124
1,House_80,Eco,0.255
2,House_80,Eco,0.108
3,House_80,Eco,0.23
4,House_80,Eco,0.208
5,House_80,Eco,0.209
6,House_80,Eco,0.236
7,House_80,Eco,0.234
8,House_80,Eco,0.237
9,House_80,Eco,0.234
10,House_80,Eco,0.204
11,House_80,Eco,0.285
12,House_80,Eco,0.18
13,House_80,Eco,0.108
14,House_80,Eco,0.284
15,House_80,Eco,0.136
16,House_80,Eco,0.286
17,House_80,Eco,0.265
18,House_80,Eco,0.267
19,House_80,Eco,0.149
20,House_80,Eco,0.272
21,House_80,Eco,1.368
22,House_80,Eco,0.139
23,House_80,Eco,0.214
24,House_80,Eco,0.15
25,House_80,Eco,0.291
26,House_80,Eco,0.227
27,House_80,Eco,0.129
28,House_80,Eco,0.168
29,House_80,Eco,0.249
30,House_80,Eco,0.265
31,House_80,Eco,0.192
32,House_80,Eco,0.111
33,House_80,Eco,0.127
34,House_80,Eco,0.178
35,House_80,Eco,0.191
36,House_80,Eco,0.111
37,House_80,Eco,0.101
38,House_80,Eco,0.228
39,House_80,Eco,0.222
40,House_80,Eco,0.288
41,House_80,Eco,0.202
42,House_80,Eco,0.216
43,House_80,Eco,0.166
44,House_80,Eco,0.124
45,House_80,Eco,1.408
46,House_80,Eco,1.435
47,House_80,Eco,0.226
48,House_80,Eco,0.289
49,House_80,Eco,0.181
50,House_80,Eco,0.128
51,House_80,Eco,0.278
52,House_80,Eco,0.216
53,House_80,Eco,0.188
54,House_80,Eco,0.228
55,House_80,Eco,0.272
56,House_80,Eco,0.197
57,House_80,Eco,0.224
58,House_80,Eco,0.274
59,House_80,Eco,0.189
60,House_80,Eco,0.244
61,House_80,Eco,0.296
62,House_80,Eco,1.432
63,House_80,Eco,0.205
64,House_80,Eco,0.257
65,House_80,Eco,0.194
66,House_80,Eco,0.163
67,House_80,Eco,0.248
68,House_80,Eco,0.125
69,House_80,Eco,0.177
70,House_80,Eco,0.224
71,House_80,Eco,0.296
72,House_80,Eco,0.26
73,House_80,Eco,0.215
74,House_80,Eco,0.219
75,House_80,Eco,0.268
76,House_80,Eco,0.1
77,House_80,Eco,0.17
78,House_80,Eco,0.255
79,House_80,Eco,0.191
80,House_80,Eco,0.201
81,House_80,Eco,0.191
82,House_80,Eco,0.249
83,House_80,Eco,0.204
84,House_80,Eco,0.244
85,House_80,Eco,0.199
86,House_80,Eco,0.237
87,House_80,Eco,0.281
88,House_80,Eco,0.212
89,House_80,Eco,0.261
90,House_80,Eco,0.174
91,House_80,Eco,0.21
92,House_80,Eco,0.247
93,House_80,Eco,0.299
94,House_80,Eco,0.161
95,House_80,Eco,0.204
96,House_80,Eco,0.141
97,House_80,Eco,0.298
98,House_80,Eco,0.245
99,House_80,Eco,0.285
100,House_80,Eco,0.286
101,House_80,Eco,0.13
102,House_80,Eco,0.263
103,House_80,Eco,0.112
104,House_80,Eco,0.225
105,House_80,Eco,0.134
106,House_80,Eco,0.136
107,House_80,Eco,0.233
108,House_80,Eco,0.198
109,House_80,Eco,0.217
110,House_80,Eco,0.182
111,House_80,Eco,0.134
112,House_80,Eco,0.137
113,House_80,Eco,0.287
114,House_80,Eco,0.177
115,House_80,Eco,0.108
116,House_80,Eco,0.25
117,House_80,Eco,0.191
118,House_80,Eco,0.22
119,House_80,Eco,0.109
120,House_80,Eco,0.272
121,House_80,Eco,0.179
122,House_80,Eco,0.132
123,House_80,Eco,0.259
124,House_80,Eco,0.141
125,House_80,Eco,0.184
126,House_80,Eco,0.124
127,House_80,Eco,0.222
128,House_80,Eco,0.288
129,House_80,Eco,0.21
130,House_80,Eco,0.275
131,House_80,Eco,0.234
132,House_80,Eco,1.328
133,House_80,Eco,0.293
134,House_80,Eco,0.287
135,House_80,Eco,0.133
136,House_80,Eco,0.2
137,House_80,Eco,0.29
138,House_80,Eco,0.234
139,House_80,Eco,0.104
140,House_80,Eco,0.128
141,House_80,Eco,0.219
142,House_80,Eco,0.204
143,House_80,Eco,0.134
144,House_80,Eco,1.389
145,House_80,Eco,0.101
146,House_80,Eco,0.251
147,House_80,Eco,0.183
148,House_80,Eco,0.239
149,House_80,Eco,0.146
150,House_80,Eco,0.132
151,House_80,Eco,0.203
152,House_80,Eco,0.254
153,House_80,Eco,0.265
154,House_80,Eco,0.175
155,House_80,Eco,0.189
156,House_80,Eco,0.1
157,House_80,Eco,0.235
158,House_80,Eco,0.145
159,House_80,Eco,0.223
160,House_80,Eco,0.201
161,House_80,Eco,1.487
162,House_80,Eco,0.178
163,House_80,Eco,0.244
164,House_80,Eco,0.206
165,House_80,Eco,0.203
166,House_80,Eco,0.197
167,House_80,Eco,0.104
168,House_80,Eco,0.143
169,House_80,Eco,0.24
170,House_80,Eco,0.237
171,House_80,Eco,0.24
172,House_80,Eco,0.292
173,House_80,Eco,0.121
174,House_80,Eco,0.254
175,House_80,Eco,0.253
176,House_80,Eco,0.279
177,House_80,Eco,0.122
178,House_80,Eco,0.284
179,House_80,Eco,0.281
180,House_80,Eco,0.14
181,House_80,Eco,0.142
182,House_80,Eco,0.184
183,House_80,Eco,0.116
184,House_80,Eco,0.167
185,House_80,Eco,0.154
186,House_80,Eco,0.212
187,House_80,Eco,0.271
188,House_80,Eco,0.177
189,House_80,Eco,0.229
190,House_80,Eco,0.285
191,House_80,Eco,0.205
192,House_80,Eco,0.17
193,House_80,Eco,0.213
194,House_80,Eco,1.337
195,House_80,Eco,0.288
196,House_80,Eco,0.125
197,House_80,Eco,0.284
198,House_80,Eco,0.105
199,House_80,Eco,0.102
200,House_80,Eco,0.146
201,House_80,Eco,0.174
202,House_80,Eco,0.251
203,House_80,Eco,0.12
204,House_80,Eco,0.228
205,House_80,Eco,0.17
206,House_80,Eco,0.165
207,House_80,Eco,0.277
208,House_80,Eco,0.118
209,House_80,Eco,0.215
210,House_80,Eco,0.118
211,House_80,Eco,0.257
212,House_80,Eco,1.313
213,House_80,Eco,0.287
214,House_80,Eco,0.287
215,House_80,Eco,0.105
216,House_80,Eco,0.297
217,House_80,Eco,0.258
218,House_80,Eco,0.181
219,House_80,Eco,0.111
220,House_80,Eco,0.196
221,House_80,Eco,0.297
222,House_80,Eco,0.137
223,House_80,Eco,0.129
224,House_80,Eco,0.275
225,House_80,Eco,0.16
226,House_80,Eco,0.165
227,House_80,Eco,0.142
228,House_80,Eco,0.218
229,House_80,Eco,0.126
230,House_80,Eco,0.176
231,House_80,Eco,0.188
232,House_80,Eco,0.161
233,House_80,Eco,0.253
234,House_80,Eco,0.248
235,House_80,Eco,0.294
236,House_80,Eco,0.176
237,House_80,Eco,0.233
238,House_80,Eco,0.239
239,House_80,Eco,0.143
240,House_80,Eco,0.274
241,House_80,Eco,0.265
242,House_80,Eco,0.275
243,House_80,Eco,0.293
244,House_80,Eco,0.119
245,House_80,Eco,0.119
246,House_80,Eco,0.165
247,House_80,Eco,0.176
248,House_80,Eco,0.12
249,House_80,Eco,0.183
250,House_80,Eco,0.238
251,House_80,Eco,0.106
252,House_80,Eco,0.22
253,House_80,Eco,0.228
254,House_80,Eco,0.209
255,House_80,Eco,0.228
256,House_80,Eco,0.128
257,House_80,Eco,0.238
258,House_80,Eco,0.173
259,House_80,Eco,0.263
260,House_80,Eco,0.229
261,House_80,Eco,0.284
262,House_80,Eco,0.154
263,House_80,Eco,0.178
264,House_80,Eco,0.223
265,House_80,Eco,0.179
266,House_80,Eco,0.12
267,House_80,Eco,0.283
268,House_80,Eco,0.295
269,House_80,Eco,0.268
270,House_80,Eco,0.264
271,House_80,Eco,0.123
272,House_80,Eco,0.182
273,House_80,Eco,0.22
274,House_80,Eco,0.286
275,House_80,Eco,0.279
276,House_80,Eco,0.239
277,House_80,Eco,0.153
278,House_80,Eco,0.173
279,House_80,Eco,0.244
280,House_80,Eco,0.255
281,House_80,Eco,0.183
282,House_80,Eco,0.133
283,House_80,Eco,0.28
284,House_80,Eco,0.194
285,House_80,Eco,0.154
286,House_80,Eco,0.218
287,House_80,Eco,0.3
288,House_80,Eco,0.283
289,House_80,Eco,0.126
290,House_80,Eco,0.281
291,House_80,Eco,0.108
292,House_80,Eco,0.297
293,House_80,Eco,0.274
294,House_80,Eco,0.264
295,House_80,Eco,0.145
296,House_80,Eco,0.218
297,House_80,Eco,0.103
298,House_80,Eco,0.131
299,House_80,Eco,0.181
300,House_80,Eco,0.19
301,House_80,Eco,0.123
302,House_80,Eco,0.115
303,House_80,Eco,0.223
304,House_80,Eco,0.269
305,House_80,Eco,0.196
306,House_80,Eco,0.189
307,House_80,Eco,0.259
308,House_80,Eco,0.209
309,House_80,Eco,0.288
310,House_80,Eco,0.226
311,House_80,Eco,0.1
312,House_80,Eco,0.156
313,House_80,Eco,0.156
314,House_80,Eco,0.215
315,House_80,Eco,0.252
316,House_80,Eco,0.127
317,House_80,Eco,0.289
318,House_80,Eco,0.207
319,House_80,Eco,0.299
320,House_80,Eco,0.127
321,House_80,Eco,0.285
322,House_80,Eco,0.116
323,House_80,Eco,0.16
324,House_80,Eco,0.291
325,House_80,Eco,0.209
326,House_80,Eco,0.267
327,House_80,Eco,0.107
328,House_80,Eco,0.254
329,House_80,Eco,0.249
330,House_80,Eco,0.129
331,House_80,Eco,0.164
332,House_80,Eco,0.114
333,House_80,Eco,0.114
334,House_80,Eco,0.272
335,House_80,Eco,0.291
336,House_80,Eco,1.416
337,House_80,Eco,0.284
338,House_80,Eco,0.197
339,House_80,Eco,0.103
340,House_80,Eco,0.255
341,House_80,Eco,0.281
342,House_80,Eco,0.114
343,House_80,Eco,0.215
344,House_80,Eco,0.186
345,House_80,Eco,0.163
346,House_80,Eco,0.268
347,House_80,Eco,0.14
348,House_80,Eco,0.205
349,House_80,Eco,0.156
350,House_80,Eco,0.282
351,House_80,Eco,0.136
352,House_80,Eco,0.148
353,House_80,Eco,0.235
354,House_80,Eco,0.192
355,House_80,Eco,0.162
356,House_80,Eco,0.122
357,House_80,Eco,0.144
358,House_80,Eco,0.217
359,House_80,Eco,0.271
360,House_80,Eco,0.161
361,House_80,Eco,0.142
362,House_80,Eco,0.263
363,House_80,Eco,0.263
364,House_80,Eco,0.206
365,House_80,Eco,0.156
366,House_80,Eco,0.287
367,House_80,Eco,0.239
368,House_80,Eco,0.289
369,House_80,Eco,0.273
370,House_80,Eco,0.251
371,House_80,Eco,0.173
372,House_80,Eco,0.173
373,House_80,Eco,0.268
374,House_80,Eco,0.151
375,House_80,Eco,0.255
376,House_80,Eco,0.255
377,House_80,Eco,0.118
378,House_80,Eco,0.209
379,House_80,Eco,0.271
380,House_80,Eco,0.148
381,House_80,Eco,0.113
382,House_80,Eco,0.204
383,House_80,Eco,0.196
384,House_80,Eco,0.199
385,House_80,Eco,0.297
386,House_80,Eco,0.152
387,House_80,Eco,0.234
388,House_80,Eco,0.136
389,House_80,Eco,0.102
390,House_80,Eco,0.148
391,House_80,Eco,0.291
392,House_80,Eco,0.248
393,House_80,Eco,0.255
394,House_80,Eco,0.295
395,House_80,Eco,0.271
396,House_80,Eco,0.225
397,House_80,Eco,0.275
398,House_80,Eco,0.25
399,House_80,Eco,0.16
400,House_80,Eco,0.102
401,House_80,Eco,0.245
402,House_80,Eco,0.228
403,House_80,Eco,0.186
404,House_80,Eco,0.13
405,House_80,Eco,0.143
406,House_80,Eco,0.273
407,House_80,Eco,0.256
408,House_80,Eco,0.109
409,House_80,Eco,0.298
410,House_80,Eco,0.173
411,House_80,Eco,0.216
412,House_80,Eco,0.205
413,House_80,Eco,0.163
414,House_80,Eco,0.207
415,House_80,Eco,0.258
416,House_80,Eco,0.178
417,House_80,Eco,0.106
418,House_80,Eco,1.48
419,House_80,Eco,0.248
420,House_80,Eco,0.19
421,House_80,Eco,0.263
422,House_80,Eco,0.241
423,House_80,Eco,0.269
424,House_80,Eco,0.22
425,House_80,Eco,0.183
426,House_80,Eco,0.24
427,House_80,Eco,0.162
428,House_80,Eco,0.149
429,House_80,Eco,0.185
430,House_80,Eco,1.371
431,House_80,Eco,0.151
432,House_80,Eco,0.178
433,House_80,Eco,0.172
434,House_80,Eco,0.252
435,House_80,Eco,0.24
436,House_80,Eco,1.489
437,House_80,Eco,0.247
438,House_80,Eco,0.201
439,House_80,Eco,0.12
440,House_80,Eco,0.127
441,House_80,Eco,0.22
442,House_80,Eco,0.154
443,House_80,Eco,0.142
444,House_80,Eco,0.272
445,House_80,Eco,0.104
446,House_80,Eco,0.249
447,House_80,Eco,0.163
448,House_80,Eco,0.204
449,House_80,Eco,0.264
450,House_80,Eco,0.214
451,House_80,Eco,0.275
452,House_80,Eco,0.215
453,House_80,Eco,0.197
454,House_80,Eco,0.241
455,House_80,Eco,0.27
456,House_80,Eco,0.24
457,House_80,Eco,0.271
458,House_80,Eco,0.142
459,House_80,Eco,0.27
460,House_80,Eco,0.141
461,House_80,Eco,1.356
462,House_80,Eco,0.181
463,House_80,Eco,0.14
464,House_80,Eco,0.211
465,House_80,Eco,0.129
466,House_80,Eco,0.221
467,House_80,Eco,0.103
468,House_80,Eco,0.223
469,House_80,Eco,0.182
470,House_80,Eco,0.27
471,House_80,Eco,0.136
472,House_80,Eco,0.113
473,House_80,Eco,0.113
474,House_80,Eco,0.201
475,House_80,Eco,0.268
476,House_80,Eco,0.25
477,House_80,Eco,0.188
478,House_80,Eco,0.192
479,House_80,Eco,0.293
480,House_80,Eco,0.289
481,House_80,Eco,0.175
482,House_80,Eco,0.205
483,House_80,Eco,0.165
484,House_80,Eco,0.231
485,House_80,Eco,0.238
486,House_80,Eco,0.215
487,House_80,Eco,0.287
488,House_80,Eco,0.194
489,House_80,Eco,0.293
490,House_80,Eco,0.123
491,House_80,Eco,0.134
492,House_80,Eco,0.254
493,House_80,Eco,0.22
494,House_80,Eco,0.246
495,House_80,Eco,0.212
496,House_80,Eco,0.264
497,House_80,Eco,0.115
498,House_80,Eco,0.251
499,House_80,Eco,0.19
500,House_80,Eco,0.139
501,House_80,Eco,0.231
502,House_80,Eco,0.23
503,House_80,Eco,0.167
504,House_80,Eco,0.25
505,House_80,Eco,0.295
506,House_80,Eco,0.111
507,House_80,Eco,0.144
508,House_80,Eco,0.226
509,House_80,Eco,0.275
510,House_80,Eco,0.204
511,House_80,Eco,0.285
512,House_80,Eco,0.154
513,House_80,Eco,0.192
514,House_80,Eco,0.222
515,House_80,Eco,0.296
516,House_80,Eco,0.125
517,House_80,Eco,0.145
518,House_80,Eco,0.273
519,House_80,Eco,0.279
520,House_80,Eco,0.264
521,House_80,Eco,0.184
522,House_80,Eco,0.11
523,House_80,Eco,0.103
524,House_80,Eco,0.189
525,House_80,Eco,0.135
526,House_80,Eco,0.258
527,House_80,Eco,0.106
528,House_80,Eco,0.273
529,House_80,Eco,0.225
530,House_80,Eco,0.265
531,House_80,Eco,0.242
532,House_80,Eco,0.123
533,House_80,Eco,0.211
534,House_80,Eco,1.388
535,House_80,Eco,0.222
536,House_80,Eco,0.179
537,House_80,Eco,0.104
538,House_80,Eco,0.137
539,House_80,Eco,0.139
540,House_80,Eco,0.214
541,House_80,Eco,0.254
542,House_80,Eco,0.248
543,House_80,Eco,0.131
544,House_80,Eco,0.183
545,House_80,Eco,0.216
546,House_80,Eco,0.111
547,House_80,Eco,0.19
548,House_80,Eco,0.254
549,House_80,Eco,0.127
550,House_80,Eco,0.115
551,House_80,Eco,0.266
